#RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
ESH25,Market Price,2025-03-10T00:17:00.000000000Z,-5,Intraday 1Min,5731.75,5733,5731.25,5732.25,394,191,5731.5,5733,5731.25,5732.25,5731.75,5733.25,5731.5,5732.5,,3,33,1,9,9,22,1,9
ESH25,Market Price,2025-03-10T00:18:00.000000000Z,-5,Intraday 1Min,5732.5,5732.5,5729.25,5729.75,470,200,5732.25,5732.5,5729,5729.5,5732.5,5732.75,5729.25,5729.75,,9,39,1,4,6,21,1,10
ESH25,Market Price,2025-03-10T00:19:00.000000000Z,-5,Intraday 1Min,5729.25,5731,5728,5730.5,1131,369,5729.5,5731,5727.75,5730.25,5729.75,5731.25,5728,5730.5,,4,65,1,10,11,255,1,1
ESH25,Market Price,2025-03-10T00:20:00.000000000Z,-5,Intraday 1Min,5730.5,5731.5,5730,5730.25,303,142,5730.25,5731.5,5729.75,5730,5730.75,5731.75,5730,5730.25,,10,28,1,9,9,19,1,2
ESH25,Market Price,2025-03-10T00:21:00.000000000Z,-5,Intraday 1Min,5730.25,5730.5,5728.5,5729,525,234,5730,5730.5,5728.5,5728.75,5730.5,5730.75,5728.75,5729.25,,9,32,1,11,6,85,1,13
ESH25,Market Price,2025-03-10T00:22:00.000000000Z,-5,Intraday 1Min,5728.75,5729,5726.75,5729,482,242,5729,5729,5726.5,5729,5729.25,5729.25,5726.75,5729.25,,1,26,1,5,13,22,1,7
ESH25,Market Price,2025-03-10T00:23:00.000000000Z,-5,Intraday 1Min,5729,5730.75,5728.75,5730,454,173,5729,5730.5,5728.5,5729.75,5729.25,5730.75,5728.75,5730,,5,38,1,11,9,103,1,10
ESH25,Market Price,2025-03-10T00:24:00.000000000Z,-5,Intraday 1Min,5730,5730.75,5729.75,5730.75,210,114,5729.75,5730.75,5729.5,5730.75,5730,5731,5729.75,5731,,12,20,1,3,10,41,1,14
ESH25,Market Price,2025-03-10T00:25:00.000000000Z,-5,Intraday 1Min,5730.75,5732,5727.25,5727.75,1096,344,5730.75,5731.75,5727.25,5727.5,5731,5732,5727.5,5727.75,,4,247,1,6,14,55,1,6
ESH25,Market Price,2025-03-10T00:26:00.000000000Z,-5,Intraday 1Min,5727.5,5728.5,5726.5,5728.25,318,165,5727.5,5728.25,5726.25,5728,5727.75,5728.5,5726.5,5728.25,,6,22,1,7,4,18,1,2
ESH25,Market Price,2025-03-10T00:27:00.000000000Z,-5,Intraday 1Min,5728.25,5729.75,5727.75,5728,239,131,5728,5729.75,5727.75,5728,5728.25,5730,5728,5728.25,,7,18,1,2,1,23,1,7
ESH25,Market Price,2025-03-10T00:28:00.000000000Z,-5,Intraday 1Min,5728,5729.25,5726.25,5728.25,445,199,5728,5729.25,5726,5728.25,5728.25,5729.5,5726.5,5728.5,,3,53,1,2,7,30,1,7
ESH25,Market Price,2025-03-10T00:29:00.000000000Z,-5,Intraday 1Min,5728.5,5729.5,5727.5,5729.25,250,122,5728.25,5729.25,5727.25,5729,5728.5,5729.5,5727.5,5729.25,,3,19,1,4,7,25,1,4
ESH25,Market Price,2025-03-10T00:30:00.000000000Z,-5,Intraday 1Min,5729,5731.75,5728,5731,1312,429,5729,5731.75,5727.75,5730.5,5729.25,5732,5728,5731,,4,48,1,23,2,279,1,10
ESH25,Market Price,2025-03-10T00:31:00.000000000Z,-5,Intraday 1Min,5730.5,5732.25,5730.5,5731.5,187,97,5730.5,5732,5730.5,5731.5,5730.75,5732.25,5730.75,5731.75,,23,43,1,4,1,49,1,13
ESH25,Market Price,2025-03-10T00:32:00.000000000Z,-5,Intraday 1Min,5731.5,5733,5731.5,5732.75,183,104,5731.5,5732.75,5731.25,5732.75,5731.75,5733,5731.75,5733,,4,34,1,2,14,22,1,14
ESH25,Market Price,2025-03-10T00:33:00.000000000Z,-5,Intraday 1Min,5732.75,5733.75,5732,5732.5,278,124,5732.5,5733.75,5731.75,5732.25,5733,5734,5732,5732.5,,10,18,1,9,14,37,1,4
ESH25,Market Price,2025-03-10T00:34:00.000000000Z,-5,Intraday 1Min,5732.5,5733.5,5730.75,5731,194,99,5732.25,5733.5,5730.75,5731,5732.5,5733.75,5731,5731.25,,9,50,1,2,2,25,1,7
ESH25,Market Price,2025-03-10T00:35:00.000000000Z,-5,Intraday 1Min,5730.75,5732,5730.5,5731.5,127,77,5731,5732,5730.5,5731.5,5731.25,5732.25,5730.75,5731.75,,1,15,1,5,7,22,1,4
ESH25,Market Price,2025-03-10T00:36:00.000000000Z,-5,Intraday 1Min,5731.5,5732.5,5730.25,5732,376,149,5731.5,5732.5,5730,5731.75,5731.75,5732.75,5730.25,5732,,5,32,1,4,5,20,1,6
ESH25,Market Price,2025-03-10T00:37:00.000000000Z,-5,Intraday 1Min,5732,5733.25,5730.75,5731.75,458,201,5731.75,5733.25,5730.5,5731.75,5732,5733.5,5731,5732,,4,31,1,3,5,22,1,8
ESH25,Market Price,2025-03-10T00:38:00.000000000Z,-5,Intraday 1Min,5732,5732.5,5731.75,5732.25,118,62,5731.75,5732.25,5731.5,5732,5732,5732.75,5731.75,5732.25,,3,19,1,9,7,26,1,5
ESH25,Market Price,2025-03-10T00:39:00.000000000Z,-5,Intraday 1Min,5732.25,5733,5731,5732.75,598,252,5732,5733,5730.75,5732.75,5732.5,5733.25,5731,5733,,4,39,1,7,12,24,1,8
ESH25,Market Price,2025-03-10T00:40:00.000000000Z,-5,Intraday 1Min,5733,5734.5,5733,5734.25,245,120,5732.75,5734.25,5732.75,5734,5733,5734.5,5733,5734.25,,7,26,1,10,6,38,1,4
ESH25,Market Price,2025-03-10T00:41:00.000000000Z,-5,Intraday 1Min,5734,5734,5732.25,5733.75,295,137,5734,5734,5732,5733.75,5734.25,5734.25,5732.25,5734,,10,27,1,8,5,22,1,3
ESH25,Market Price,2025-03-10T00:42:00.000000000Z,-5,Intraday 1Min,5734,5734.75,5733.25,5734.75,147,80,5733.75,5734.75,5733.25,5734.5,5734,5735,5733.5,5734.75,,8,20,1,9,5,21,1,6
ESH25,Market Price,2025-03-10T00:43:00.000000000Z,-5,Intraday 1Min,5734.5,5736,5733.75,5734.5,336,148,5734.5,5735.75,5733.5,5734.25,5734.75,5736,5733.75,5734.5,,8,24,1,7,6,22,1,1
ESH25,Market Price,2025-03-10T00:44:00.000000000Z,-5,Intraday 1Min,5734.25,5735.75,5734.25,5734.75,757,265,5734.25,5735.75,5734,5734.5,5734.5,5736,5734.25,5734.75,,7,158,1,7,2,48,1,3
ESH25,Market Price,2025-03-10T00:45:00.000000000Z,-5,Intraday 1Min,5734.5,5735.5,5733.75,5734.25,480,137,5734.5,5735.5,5733.75,5734.25,5734.75,5735.75,5734,5734.5,,6,26,1,5,3,191,1,8
ESH25,Market Price,2025-03-10T00:46:00.000000000Z,-5,Intraday 1Min,5734.25,5735,5733.5,5734.25,96,46,5734.25,5734.75,5733.25,5734.25,5734.5,5735,5733.5,5734.5,,3,19,1,9,8,21,1,9
ESH25,Market Price,2025-03-10T00:47:00.000000000Z,-5,Intraday 1Min,5734.5,5735.25,5733.5,5733.75,296,106,5734.25,5735.25,5733.25,5733.75,5734.5,5735.5,5733.5,5734,,13,73,1,5,9,38,1,11
ESH25,Market Price,2025-03-10T00:48:00.000000000Z,-5,Intraday 1Min,5734,5735,5734,5735,93,31,5733.75,5735,5733.75,5734.75,5734,5735.25,5734,5735,,6,54,1,11,11,23,1,6
ESH25,Market Price,2025-03-10T00:49:00.000000000Z,-5,Intraday 1Min,5734.75,5735.25,5734.5,5734.5,69,39,5734.75,5735,5734.5,5734.5,5735,5735.25,5734.75,5734.75,,11,58,1,48,8,17,1,10
ESH25,Market Price,2025-03-10T00:50:00.000000000Z,-5,Intraday 1Min,5734.75,5734.75,5732.75,5734.5,381,129,5734.5,5734.75,5732.5,5734.25,5734.75,5735,5732.75,5734.5,,48,49,1,11,9,24,1,1
ESH25,Market Price,2025-03-10T00:51:00.000000000Z,-5,Intraday 1Min,5734.75,5735,5733.75,5734.25,87,38,5734.25,5734.75,5733.75,5734,5734.75,5735,5734,5734.25,,11,25,1,6,11,38,1,6
ESH25,Market Price,2025-03-10T00:52:00.000000000Z,-5,Intraday 1Min,5734,5736,5733.75,5734.5,236,90,5734,5735.75,5733.75,5734.25,5734.25,5736,5734,5734.5,,5,21,1,10,6,43,1,5
ESH25,Market Price,2025-03-10T00:53:00.000000000Z,-5,Intraday 1Min,5734.5,5735.75,5733.5,5735.25,1297,349,5734.25,5735.75,5733.25,5735,5734.5,5736,5733.5,5735.5,,11,38,1,8,5,220,1,10
ESH25,Market Price,2025-03-10T00:54:00.000000000Z,-5,Intraday 1Min,5735.5,5736.75,5734.5,5736.25,1537,443,5735.5,5736.5,5734.25,5736.25,5735.75,5736.75,5734.5,5736.5,,5,278,1,12,77,77,1,10
ESH25,Market Price,2025-03-10T00:55:00.000000000Z,-5,Intraday 1Min,5736.5,5736.75,5736,5736.5,436,182,5736.25,5736.75,5735.75,5736.25,5736.5,5737,5736,5736.5,,12,17,1,4,5,78,1,10
ESH25,Market Price,2025-03-10T00:56:00.000000000Z,-5,Intraday 1Min,5736.25,5738.25,5736,5737.75,317,124,5736.25,5738,5735.75,5737.75,5736.5,5738.25,5736,5738,,4,21,1,8,8,68,1,21
ESH25,Market Price,2025-03-10T00:57:00.000000000Z,-5,Intraday 1Min,5737.75,5738,5737.25,5737.5,324,147,5737.75,5738,5737,5737.5,5738,5738.25,5737.25,5737.75,,7,26,1,8,21,61,1,49
ESH25,Market Price,2025-03-10T00:58:00.000000000Z,-5,Intraday 1Min,5737.75,5738.25,5737.5,5738,249,92,5737.5,5738,5737.25,5737.75,5737.75,5738.25,5737.5,5738,,8,73,1,48,45,45,1,16
ESH25,Market Price,2025-03-10T00:59:00.000000000Z,-5,Intraday 1Min,5738,5738.75,5737.5,5738.25,291,129,5737.75,5738.75,5737.5,5738.25,5738,5739,5737.75,5738.5,,49,49,1,30,16,21,1,4
ESH25,Market Price,2025-03-10T01:00:00.000000000Z,-5,Intraday 1Min,5738.75,5740.5,5737.5,5738.75,622,249,5738.25,5740.5,5737.25,5738.75,5738.5,5740.75,5737.5,5739,,31,31,1,4,4,34,1,9
ESH25,Market Price,2025-03-10T01:01:00.000000000Z,-5,Intraday 1Min,5738.75,5743.5,5738.25,5743.25,988,358,5738.75,5743.25,5738.25,5743.25,5739,5743.5,5738.5,5743.5,,3,72,1,7,9,220,1,9
ESH25,Market Price,2025-03-10T01:02:00.000000000Z,-5,Intraday 1Min,5743.5,5744.25,5743,5743.25,409,169,5743.25,5744,5742.75,5743.25,5743.5,5744.5,5743.25,5743.5,,8,60,1,2,9,37,1,7
ESH25,Market Price,2025-03-10T01:03:00.000000000Z,-5,Intraday 1Min,5743.25,5743.5,5743,5743,304,125,5743.25,5743.5,5742.75,5742.75,5743.5,5743.75,5743,5743,,3,68,1,15,7,48,1,2
ESH25,Market Price,2025-03-10T01:04:00.000000000Z,-5,Intraday 1Min,5742.75,5744,5742.5,5744,133,76,5742.75,5743.75,5742.5,5743.75,5743,5744,5742.75,5744,,15,20,1,8,3,23,1,8
ESH25,Market Price,2025-03-10T01:05:00.000000000Z,-5,Intraday 1Min,5744,5745.25,5744,5744.5,269,140,5743.75,5745,5743.75,5744.25,5744,5745.25,5744,5744.5,,9,29,1,15,8,46,1,5
ESH25,Market Price,2025-03-10T01:06:00.000000000Z,-5,Intraday 1Min,5744.25,5745,5743.75,5744.75,781,242,5744.25,5744.75,5743.75,5744.5,5744.5,5745,5744,5744.75,,15,121,1,6,4,78,1,15
ESH25,Market Price,2025-03-10T01:07:00.000000000Z,-5,Intraday 1Min,5744.5,5745,5743.75,5744.75,350,143,5744.5,5745,5743.75,5744.5,5744.75,5745.25,5744,5744.75,,5,24,1,6,15,59,1,7
ESH25,Market Price,2025-03-10T01:08:00.000000000Z,-5,Intraday 1Min,5744.5,5744.5,5742.75,5743,215,85,5744.5,5744.5,5742.75,5743,5744.75,5744.75,5743,5743.25,,6,30,1,2,9,18,1,10
ESH25,Market Price,2025-03-10T01:09:00.000000000Z,-5,Intraday 1Min,5743.25,5743.5,5742.5,5742.5,117,72,5743,5743.25,5742.25,5742.25,5743.25,5743.5,5742.5,5742.5,,2,26,1,18,5,14,1,2
ESH25,Market Price,2025-03-10T01:10:00.000000000Z,-5,Intraday 1Min,5742.25,5742.75,5741.75,5742,187,79,5742.25,5742.75,5741.75,5741.75,5742.5,5743,5742,5742,,18,25,1,12,3,25,1,3
ESH25,Market Price,2025-03-10T01:11:00.000000000Z,-5,Intraday 1Min,5741.75,5743,5741.25,5742.5,151,86,5741.75,5743,5741.25,5742.25,5742,5743.25,5741.5,5742.5,,13,31,1,10,3,13,1,3
ESH25,Market Price,2025-03-10T01:12:00.000000000Z,-5,Intraday 1Min,5742.5,5742.75,5742.25,5742.25,125,53,5742.25,5742.5,5742,5742.25,5742.5,5743,5742.25,5742.5,,10,44,1,8,4,18,1,3
ESH25,Market Price,2025-03-10T01:13:00.000000000Z,-5,Intraday 1Min,5742.5,5743,5741.25,5742.75,179,100,5742.25,5742.75,5741,5742.75,5742.5,5743,5741.25,5743,,9,27,1,11,3,16,1,3
ESH25,Market Price,2025-03-10T01:14:00.000000000Z,-5,Intraday 1Min,5743,5744,5742.75,5743,130,72,5742.75,5743.75,5742.75,5743,5743.25,5744,5743,5743.25,,11,20,1,6,15,30,1,9
ESH25,Market Price,2025-03-10T01:15:00.000000000Z,-5,Intraday 1Min,5743.25,5743.5,5742.25,5742.75,138,76,5743,5743.25,5742.25,5742.75,5743.25,5743.5,5742.5,5743,,7,22,1,6,9,19,1,7
ESH25,Market Price,2025-03-10T01:16:00.000000000Z,-5,Intraday 1Min,5742.75,5743.75,5742.5,5742.75,102,63,5742.75,5743.75,5742.25,5742.5,5743,5744,5742.5,5742.75,,4,18,1,7,7,23,1,5
ESH25,Market Price,2025-03-10T01:17:00.000000000Z,-5,Intraday 1Min,5742.75,5743.25,5742,5742.25,107,58,5742.5,5743.5,5742,5742.25,5742.75,5743.75,5742.25,5742.5,,7,23,1,8,4,16,1,8
ESH25,Market Price,2025-03-10T01:18:00.000000000Z,-5,Intraday 1Min,5742.25,5742.75,5741,5741.25,180,75,5742.25,5742.75,5740.75,5741,5742.5,5743,5741.25,5741.25,,6,23,1,6,8,25,1,4
ESH25,Market Price,2025-03-10T01:19:00.000000000Z,-5,Intraday 1Min,5741.5,5742,5741,5742,80,54,5741,5742,5740.75,5742,5741.25,5742.25,5741,5742.25,,6,16,1,1,6,17,1,12
ESH25,Market Price,2025-03-10T01:20:00.000000000Z,-5,Intraday 1Min,5742.25,5742.75,5741.75,5742,89,49,5742,5742.75,5741.75,5741.75,5742.25,5743,5742,5742,,1,18,1,13,11,25,1,7
ESH25,Market Price,2025-03-10T01:21:00.000000000Z,-5,Intraday 1Min,5741.75,5742.5,5741.75,5741.75,113,48,5741.75,5742.5,5741.5,5741.75,5742,5742.75,5741.75,5742,,13,23,1,2,8,36,1,9
ESH25,Market Price,2025-03-10T01:22:00.000000000Z,-5,Intraday 1Min,5741.75,5742.5,5741.25,5741.25,84,46,5741.75,5742.5,5741,5741,5742,5742.75,5741.25,5741.25,,3,27,1,10,9,35,1,6
ESH25,Market Price,2025-03-10T01:23:00.000000000Z,-5,Intraday 1Min,5741.25,5741.75,5740.75,5741.75,99,47,5741,5741.5,5740.5,5741.5,5741.25,5742,5740.75,5741.75,,9,21,1,6,6,15,1,6
ESH25,Market Price,2025-03-10T01:24:00.000000000Z,-5,Intraday 1Min,5741.5,5742.25,5741.5,5742.25,88,55,5741.5,5742,5741.25,5742,5741.75,5742.25,5741.75,5742.25,,4,18,1,4,6,16,1,7
ESH25,Market Price,2025-03-10T01:25:00.000000000Z,-5,Intraday 1Min,5742,5743.25,5740.5,5741.75,509,183,5741.75,5743,5740.5,5741.5,5742.25,5743.25,5741.25,5741.75,,12,23,1,1,7,35,1,10
ESH25,Market Price,2025-03-10T01:26:00.000000000Z,-5,Intraday 1Min,5741.75,5742,5741,5741.25,131,57,5741.5,5741.75,5740.75,5741,5741.75,5742,5741,5741.25,,1,39,1,8,9,18,1,1
ESH25,Market Price,2025-03-10T01:27:00.000000000Z,-5,Intraday 1Min,5741,5741.25,5740.5,5741,85,44,5741,5741.25,5740.5,5741,5741.25,5741.5,5740.75,5741.25,,8,22,1,6,3,16,1,4
ESH25,Market Price,2025-03-10T01:28:00.000000000Z,-5,Intraday 1Min,5741.25,5741.25,5740.25,5741,88,51,5741,5741.25,5740.25,5740.75,5741.25,5741.5,5740.5,5741.25,,5,22,1,11,4,15,1,11
ESH25,Market Price,2025-03-10T01:29:00.000000000Z,-5,Intraday 1Min,5741,5741.5,5740.5,5740.75,77,41,5740.75,5741.25,5740.5,5740.5,5741.25,5741.75,5740.75,5740.75,,12,14,1,8,11,14,1,5
ESH25,Market Price,2025-03-10T01:30:00.000000000Z,-5,Intraday 1Min,5740.5,5743,5740.5,5742.5,250,125,5740.5,5743,5740.25,5742.25,5740.75,5743.25,5740.5,5742.5,,9,17,1,4,5,37,1,5
ESH25,Market Price,2025-03-10T01:31:00.000000000Z,-5,Intraday 1Min,5742.5,5743.25,5742.25,5743.25,141,76,5742.25,5743.25,5742,5743.25,5742.5,5743.5,5742.25,5743.5,,5,17,1,2,5,23,1,10
ESH25,Market Price,2025-03-10T01:32:00.000000000Z,-5,Intraday 1Min,5743.5,5744.25,5743,5744,232,102,5743.25,5744,5743,5744,5743.5,5744.25,5743.25,5744.25,,2,18,1,5,8,25,1,8
ESH25,Market Price,2025-03-10T01:33:00.000000000Z,-5,Intraday 1Min,5744,5746.5,5743.75,5745.5,432,199,5744,5746.25,5743.5,5745.25,5744.25,5746.5,5744,5745.5,,4,49,1,46,8,30,1,10
ESH25,Market Price,2025-03-10T01:34:00.000000000Z,-5,Intraday 1Min,5745.25,5746.75,5745,5746.25,641,223,5745.25,5746.75,5744.75,5746.25,5745.5,5747,5745.25,5746.5,,38,53,1,11,10,70,1,19
ESH25,Market Price,2025-03-10T01:35:00.000000000Z,-5,Intraday 1Min,5746.25,5747.25,5746,5746.75,412,157,5746.25,5747,5745.75,5747,5746.5,5747.25,5746,5747.25,,12,46,1,26,19,86,1,4
ESH25,Market Price,2025-03-10T01:36:00.000000000Z,-5,Intraday 1Min,5747.25,5747.5,5746,5747,272,103,5747,5747.25,5745.75,5746.75,5747.25,5747.5,5746,5747,,26,50,1,7,5,31,1,8
ESH25,Market Price,2025-03-10T01:37:00.000000000Z,-5,Intraday 1Min,5746.75,5747,5745.5,5745.75,202,77,5746.75,5746.75,5745.25,5745.75,5747,5747,5745.5,5746,,10,29,1,6,8,22,1,9
ESH25,Market Price,2025-03-10T01:38:00.000000000Z,-5,Intraday 1Min,5745.75,5746.75,5745.75,5746.75,84,43,5745.75,5746.75,5745.5,5746.5,5746,5747,5745.75,5746.75,,7,16,1,11,9,28,1,7
ESH25,Market Price,2025-03-10T01:39:00.000000000Z,-5,Intraday 1Min,5746.75,5748.5,5746.5,5747.75,204,91,5746.5,5748.5,5746.5,5747.75,5746.75,5748.75,5746.75,5748,,9,20,1,16,7,33,1,3
ESH25,Market Price,2025-03-10T01:40:00.000000000Z,-5,Intraday 1Min,5748,5749.5,5748,5748.25,228,90,5747.75,5749.25,5747.75,5748,5748,5749.5,5748,5748.25,,17,35,1,9,3,32,1,1
ESH25,Market Price,2025-03-10T01:41:00.000000000Z,-5,Intraday 1Min,5748,5749.5,5748,5749.5,144,78,5748,5749.5,5747.75,5749.25,5748.25,5749.75,5748,5749.75,,9,19,1,19,3,30,1,14
ESH25,Market Price,2025-03-10T01:42:00.000000000Z,-5,Intraday 1Min,5749.5,5750.5,5749.25,5749.5,233,98,5749.25,5750.25,5749.25,5749.25,5749.75,5750.5,5749.5,5749.5,,18,40,1,10,14,45,1,8
ESH25,Market Price,2025-03-10T01:43:00.000000000Z,-5,Intraday 1Min,5749.5,5749.75,5747,5747,246,101,5749.25,5749.5,5747,5747,5749.5,5749.75,5747.25,5747.25,,11,24,1,8,8,26,1,5
ESH25,Market Price,2025-03-10T01:44:00.000000000Z,-5,Intraday 1Min,5747.25,5747.5,5746.25,5746.75,133,60,5747,5747.25,5746.25,5746.5,5747.25,5747.5,5746.5,5746.75,,9,17,1,8,5,25,1,6
ESH25,Market Price,2025-03-10T01:45:00.000000000Z,-5,Intraday 1Min,5746.75,5747.25,5746.5,5747,78,41,5746.5,5747.25,5746.5,5746.75,5746.75,5747.5,5746.75,5747,,7,18,1,5,6,23,1,7
ESH25,Market Price,2025-03-10T01:46:00.000000000Z,-5,Intraday 1Min,5747,5748.75,5747,5748.75,104,58,5746.75,5748.5,5746.75,5748.5,5747,5748.75,5747,5748.75,,5,17,1,6,8,21,1,7
ESH25,Market Price,2025-03-10T01:47:00.000000000Z,-5,Intraday 1Min,5748.75,5749.5,5748.5,5749.25,75,48,5748.5,5749.25,5748.5,5749,5748.75,5749.5,5748.75,5749.25,,6,17,1,9,8,18,1,8
ESH25,Market Price,2025-03-10T01:48:00.000000000Z,-5,Intraday 1Min,5749.25,5749.25,5747,5747.75,230,75,5749,5749,5747,5747.5,5749.25,5749.25,5747.75,5747.75,,8,19,1,5,8,17,1,8
ESH25,Market Price,2025-03-10T01:49:00.000000000Z,-5,Intraday 1Min,5747.5,5747.5,5745,5745.75,315,170,5747.5,5747.5,5745,5745.5,5747.75,5747.75,5745.25,5745.75,,5,42,1,7,9,16,1,5
ESH25,Market Price,2025-03-10T01:50:00.000000000Z,-5,Intraday 1Min,5745.75,5746,5745.25,5745.75,104,54,5745.5,5745.75,5745,5745.75,5745.75,5746,5745.25,5746,,7,46,1,7,4,18,1,3
ESH25,Market Price,2025-03-10T01:51:00.000000000Z,-5,Intraday 1Min,5746,5747,5745.25,5745.75,130,80,5745.75,5747,5745,5745.75,5746,5747.25,5745.25,5746,,6,52,1,7,3,23,1,5
ESH25,Market Price,2025-03-10T01:52:00.000000000Z,-5,Intraday 1Min,5746,5746.75,5745.75,5746.75,54,30,5745.75,5746.75,5745.75,5746.75,5746,5747.25,5746,5747,,9,14,1,4,5,17,1,11
ESH25,Market Price,2025-03-10T01:53:00.000000000Z,-5,Intraday 1Min,5746.75,5748,5746.5,5747.5,151,65,5746.75,5747.75,5746.25,5747.25,5747,5748.25,5746.5,5747.5,,3,19,1,7,11,22,1,4
ESH25,Market Price,2025-03-10T01:54:00.000000000Z,-5,Intraday 1Min,5747.5,5749.25,5747.5,5749,116,66,5747.25,5749,5747.25,5748.75,5747.5,5749.25,5747.5,5749,,7,109,1,7,5,22,1,9
ESH25,Market Price,2025-03-10T01:55:00.000000000Z,-5,Intraday 1Min,5748.75,5749.75,5748.5,5748.5,223,96,5748.75,5749.75,5748.5,5748.5,5749,5750,5748.75,5748.75,,6,14,1,4,9,28,1,6
ESH25,Market Price,2025-03-10T01:56:00.000000000Z,-5,Intraday 1Min,5748.5,5749.5,5748.5,5749.25,120,57,5748.5,5749.25,5748.25,5749,5748.75,5749.5,5748.5,5749.25,,5,25,1,12,6,26,1,8
ESH25,Market Price,2025-03-10T01:57:00.000000000Z,-5,Intraday 1Min,5749,5750.75,5748.25,5750.5,193,91,5749,5750.5,5748,5750.25,5749.25,5750.75,5748.25,5750.5,,12,19,1,6,6,27,1,9
ESH25,Market Price,2025-03-10T01:58:00.000000000Z,-5,Intraday 1Min,5750.25,5750.75,5749.5,5750.5,89,48,5750.25,5750.5,5749.5,5750.25,5750.5,5750.75,5749.75,5750.5,,5,15,1,6,9,19,1,7
ESH25,Market Price,2025-03-10T01:59:00.000000000Z,-5,Intraday 1Min,5750.25,5752.5,5750,5752,313,131,5750.25,5752.5,5750,5751.75,5750.5,5752.75,5750.25,5752,,5,33,1,11,7,49,1,4
ESH25,Market Price,2025-03-10T02:00:00.000000000Z,-5,Intraday 1Min,5751.75,5752.25,5749.75,5751.75,283,129,5751.75,5752,5749.75,5751.5,5752,5752.25,5750,5752,,11,22,1,15,5,19,1,13
ESH25,Market Price,2025-03-10T02:01:00.000000000Z,-5,Intraday 1Min,5751.75,5752.25,5751.5,5752.25,111,56,5751.5,5752,5751.5,5752,5752,5752.25,5751.75,5752.25,,15,20,1,14,14,24,1,11
ESH25,Market Price,2025-03-10T02:02:00.000000000Z,-5,Intraday 1Min,5752,5753,5751.5,5752.5,233,114,5752,5752.5,5751.25,5752.25,5752.25,5753,5751.5,5752.75,,14,18,1,10,12,22,1,9
ESH25,Market Price,2025-03-10T02:03:00.000000000Z,-5,Intraday 1Min,5752.5,5752.5,5751.75,5752.25,84,38,5752.25,5752.5,5751.5,5752,5752.75,5752.75,5751.75,5752.5,,9,21,1,18,9,15,1,13
ESH25,Market Price,2025-03-10T02:04:00.000000000Z,-5,Intraday 1Min,5752.25,5752.25,5750.75,5751,140,63,5752,5752.25,5750.75,5750.75,5752.5,5752.5,5751,5751,,19,22,1,9,13,18,1,6
ESH25,Market Price,2025-03-10T02:05:00.000000000Z,-5,Intraday 1Min,5751,5751,5749.25,5749.25,210,85,5750.75,5751,5749,5749.25,5751,5751.25,5749.25,5749.5,,9,26,1,4,5,17,1,9
ESH25,Market Price,2025-03-10T02:06:00.000000000Z,-5,Intraday 1Min,5749.25,5749.75,5748.75,5749.75,100,53,5749.25,5749.5,5748.75,5749.5,5749.5,5749.75,5749,5749.75,,6,23,1,7,9,17,1,6
ESH25,Market Price,2025-03-10T02:07:00.000000000Z,-5,Intraday 1Min,5749.75,5750.5,5749,5749.5,83,50,5749.5,5750.25,5749,5749.25,5749.75,5750.5,5749.25,5749.5,,8,37,1,34,6,20,1,5
ESH25,Market Price,2025-03-10T02:08:00.000000000Z,-5,Intraday 1Min,5749.25,5749.25,5748.5,5748.5,107,40,5749.25,5749.25,5748.5,5748.5,5749.5,5749.5,5748.75,5749,,34,39,1,13,6,19,1,9
ESH25,Market Price,2025-03-10T02:09:00.000000000Z,-5,Intraday 1Min,5749,5749.25,5748.5,5749,45,29,5748.5,5749,5748.5,5749,5749,5749.25,5748.75,5749.25,,12,15,1,1,9,12,1,8
ESH25,Market Price,2025-03-10T02:10:00.000000000Z,-5,Intraday 1Min,5749.25,5749.75,5748.75,5748.75,89,47,5749,5749.5,5748.5,5748.5,5749.25,5749.75,5749,5749,,1,18,1,9,7,19,1,11
ESH25,Market Price,2025-03-10T02:11:00.000000000Z,-5,Intraday 1Min,5748.5,5749,5748.5,5749,33,23,5748.5,5749,5748.25,5749,5748.75,5749.25,5748.5,5749.25,,9,13,1,6,2,16,1,11
ESH25,Market Price,2025-03-10T02:12:00.000000000Z,-5,Intraday 1Min,5749,5749.25,5748.75,5749,47,24,5749,5749,5748.5,5749,5749.25,5749.25,5748.75,5749.25,,6,14,1,6,12,18,1,7
ESH25,Market Price,2025-03-10T02:13:00.000000000Z,-5,Intraday 1Min,5749,5749.5,5748.5,5749.5,112,51,5749,5749.25,5748.25,5749.25,5749.25,5749.5,5748.5,5749.5,,6,14,1,5,8,24,1,7
ESH25,Market Price,2025-03-10T02:14:00.000000000Z,-5,Intraday 1Min,5749.25,5750.5,5749.25,5750.25,110,62,5749.25,5750.25,5749,5750,5749.5,5750.5,5749.25,5750.5,,6,15,1,13,7,20,1,13
ESH25,Market Price,2025-03-10T02:15:00.000000000Z,-5,Intraday 1Min,5750,5750,5748.75,5748.75,113,64,5750,5750,5748.5,5748.5,5750.5,5750.5,5748.75,5749,,14,15,1,10,13,17,1,15
