#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
SETH25,,Market Price,2025-03-14T14:40:00.000000000Z,-5,Intraday 1Min,3.7,3.8,3.7,3.75,7,4,3.7,3.75,3.7,3.75,3.8,3.8,3.8,3.8,,342,346,2,15,197,200,195,195
SETH25,,Market Price,2025-03-14T14:41:00.000000000Z,-5,Intraday 1Min,3.75,3.8,3.75,3.75,18,6,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,14,17,3,15,195,197,193,193
SETH25,,Market Price,2025-03-14T14:42:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.75,68,6,3.7,3.75,3.7,3.7,3.8,3.8,3.75,3.8,,329,344,2,327,193,196,9,196
SETH25,,Market Price,2025-03-14T14:43:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,5,3,3.7,3.75,3.7,3.75,3.8,3.8,3.8,3.8,,342,342,2,263,196,198,196,196
SETH25,,Market Price,2025-03-14T14:44:00.000000000Z,-5,Intraday 1Min,3.75,3.8,3.75,3.75,109,10,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,261,276,261,272,196,196,83,112
SETH25,,Market Price,2025-03-14T14:45:00.000000000Z,-5,Intraday 1Min,3.75,3.8,3.75,3.75,40,10,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,274,282,267,276,112,116,80,80
SETH25,,Market Price,2025-03-14T14:46:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.75,3.85,227,16,3.75,3.75,3.75,3.75,3.8,3.85,3.8,3.85,,276,278,262,262,60,254,20,252
SETH25,,Market Price,2025-03-14T14:47:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,16,8,3.75,3.8,3.75,3.8,3.85,3.85,3.85,3.85,,262,262,2,15,202,397,202,395
SETH25,,Market Price,2025-03-14T14:48:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,76,8,3.8,3.8,3.75,3.8,3.85,3.85,3.85,3.85,,17,267,1,24,395,398,337,338
SETH25,,Market Price,2025-03-14T14:49:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,128,10,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,24,289,24,289,318,318,216,218
SETH25,,Market Price,2025-03-14T14:50:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,20,7,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,304,304,284,299,218,221,204,219
SETH25,,Market Price,2025-03-14T14:51:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.85,451,22,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,299,299,284,297,239,328,3,96
SETH25,,Market Price,2025-03-14T14:52:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,126,9,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,297,297,293,293,76,114,51,53
SETH25,,Market Price,2025-03-14T14:53:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,46,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,293,293,274,274,68,68,26,28
SETH25,,Market Price,2025-03-14T14:54:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,57,9,3.8,3.85,3.8,3.8,3.85,3.9,3.85,3.9,,272,282,1,271,28,321,15,319
SETH25,,Market Price,2025-03-14T14:55:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.8,3.85,7,3,3.8,3.85,3.8,3.8,3.9,3.9,3.9,3.9,,269,269,2,266,319,419,317,417
SETH25,,Market Price,2025-03-14T14:56:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.85,25,5,3.8,3.8,3.8,3.8,3.9,3.9,3.85,3.85,,265,280,263,278,417,421,1,125
SETH25,,Market Price,2025-03-14T14:57:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.85,11,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,276,401,276,382,125,125,119,119
SETH25,,Market Price,2025-03-14T14:58:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,465,11,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,382,397,377,377,156,210,88,123
SETH25,,Market Price,2025-03-14T14:59:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.85,294,17,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,377,394,138,138,122,153,113,126
SETH25,,Market Price,2025-03-14T15:00:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,119,10,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,138,408,138,400,91,161,68,106
SETH25,,Market Price,2025-03-14T15:01:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,192,11,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,400,402,295,295,101,176,76,146
SETH25,,Market Price,2025-03-14T15:02:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,101,9,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,295,305,284,284,126,127,25,25
SETH25,,Market Price,2025-03-14T15:03:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,31,4,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,286,286,280,280,25,103,25,100
SETH25,,Market Price,2025-03-14T15:04:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,9,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,282,282,273,273,100,103,99,99
SETH25,,Market Price,2025-03-14T15:05:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,7,3,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,275,275,268,268,99,102,97,98
SETH25,,Market Price,2025-03-14T15:06:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,107,9,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,270,388,263,386,98,103,96,101
SETH25,,Market Price,2025-03-14T15:07:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,39,16,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,384,384,349,349,101,103,99,101
SETH25,,Market Price,2025-03-14T15:08:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,7,3,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,349,349,344,344,102,103,100,100
SETH25,,Market Price,2025-03-14T15:09:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,8,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,343,343,338,338,100,100,98,98
SETH25,,Market Price,2025-03-14T15:10:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,16,7,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,333,333,324,324,98,98,96,96
SETH25,,Market Price,2025-03-14T15:11:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,62,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,322,322,151,151,96,156,90,90
SETH25,,Market Price,2025-03-14T15:12:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,19,7,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,149,149,145,145,90,91,77,88
SETH25,,Market Price,2025-03-14T15:13:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,41,20,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,144,144,139,139,88,88,43,43
SETH25,,Market Price,2025-03-14T15:14:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,7,4,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,139,139,134,134,44,44,42,42
SETH25,,Market Price,2025-03-14T15:15:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.85,20,10,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,132,132,122,122,42,43,32,33
SETH25,,Market Price,2025-03-14T15:16:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.8,3.8,40,21,3.8,3.8,3.8,3.8,3.85,3.9,3.85,3.9,,122,142,122,138,30,768,1,767
SETH25,,Market Price,2025-03-14T15:17:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,6,3,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,200,202,196,196,767,767,752,752
SETH25,,Market Price,2025-03-14T15:18:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,9,4,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,196,198,189,189,502,504,501,501
SETH25,,Market Price,2025-03-14T15:19:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,6,3,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,191,191,185,185,501,504,500,500
SETH25,,Market Price,2025-03-14T15:20:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,7,4,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,185,187,180,180,490,493,489,489
SETH25,,Market Price,2025-03-14T15:21:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,10,6,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,179,181,172,172,489,491,487,487
SETH25,,Market Price,2025-03-14T15:22:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,29,10,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,174,174,154,154,487,595,487,587
SETH25,,Market Price,2025-03-14T15:23:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,8,4,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,156,169,154,163,587,587,575,576
SETH25,,Market Price,2025-03-14T15:24:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,9,5,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,165,165,145,160,576,581,574,574
SETH25,,Market Price,2025-03-14T15:25:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,9,4,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,410,410,388,388,574,577,573,573
SETH25,,Market Price,2025-03-14T15:26:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,117,7,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,387,387,24,38,573,573,562,562
SETH25,,Market Price,2025-03-14T15:27:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,8,5,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,23,37,18,32,562,572,560,560
SETH25,,Market Price,2025-03-14T15:28:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,10,6,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,31,31,10,24,560,561,558,558
SETH25,,Market Price,2025-03-14T15:29:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,49,14,3.85,3.85,3.8,3.85,3.9,3.9,3.85,3.9,,23,428,2,15,558,558,7,540
SETH25,,Market Price,2025-03-14T15:30:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.85,5,3,3.85,3.85,3.8,3.8,3.9,3.9,3.9,3.9,,14,428,2,426,540,542,540,540
SETH25,,Market Price,2025-03-14T15:31:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.85,35,6,3.8,3.85,3.8,3.8,3.9,3.9,3.85,3.9,,425,425,2,422,540,542,5,540
SETH25,,Market Price,2025-03-14T15:32:00.000000000Z,-5,Intraday 1Min,3.8,3.9,3.8,3.8,32,13,3.8,3.85,3.8,3.8,3.9,3.9,3.9,3.9,,421,421,1,416,540,543,516,516
SETH25,,Market Price,2025-03-14T15:33:00.000000000Z,-5,Intraday 1Min,3.8,3.9,3.8,3.85,6,3,3.8,3.85,3.8,3.85,3.9,3.9,3.9,3.9,,416,416,2,373,518,519,515,515
SETH25,,Market Price,2025-03-14T15:34:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,6,3,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,373,375,369,369,517,517,514,514
SETH25,,Market Price,2025-03-14T15:35:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,108,5,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,384,413,368,408,514,566,462,462
SETH25,,Market Price,2025-03-14T15:36:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,513,7,3.85,3.85,3.8,3.8,3.9,3.9,3.85,3.9,,407,452,399,452,462,567,2,565
SETH25,,Market Price,2025-03-14T15:37:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,307,10,3.8,3.85,3.8,3.8,3.9,3.9,3.85,3.9,,451,577,2,573,565,567,82,465
SETH25,,Market Price,2025-03-14T15:38:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,6,3,3.85,3.85,3.8,3.8,3.9,3.9,3.85,3.85,,2,523,2,519,465,477,1,1
SETH25,,Market Price,2025-03-14T15:39:00.000000000Z,-5,Intraday 1Min,3.8,3.9,3.8,3.8,8,5,3.8,3.8,3.8,3.8,3.85,3.9,3.85,3.85,,521,565,515,563,1,577,1,101
SETH25,,Market Price,2025-03-14T15:40:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,15,7,3.8,3.85,3.8,3.8,3.85,3.9,3.85,3.85,,562,585,1,582,100,576,92,92
SETH25,,Market Price,2025-03-14T15:41:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,419,13,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,584,584,575,575,92,100,8,81
SETH25,,Market Price,2025-03-14T15:42:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,64,8,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,577,577,555,555,81,81,24,24
SETH25,,Market Price,2025-03-14T15:43:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,32,6,3.8,3.85,3.8,3.85,3.9,3.9,3.9,3.9,,555,555,1,1,474,476,472,472
SETH25,,Market Price,2025-03-14T15:44:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.85,3.85,8,5,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,251,328,75,75,472,473,471,472
SETH25,,Market Price,2025-03-14T15:45:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.85,3.85,312,9,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,25,43,19,19,372,381,371,371
SETH25,,Market Price,2025-03-14T15:46:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.85,3.85,14,7,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,34,34,7,22,371,372,369,369
SETH25,,Market Price,2025-03-14T15:47:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,8,5,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,22,22,2,16,379,381,377,379
SETH25,,Market Price,2025-03-14T15:48:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,11,7,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,266,310,258,307,379,379,365,365
SETH25,,Market Price,2025-03-14T15:49:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.85,3.85,423,10,3.85,3.9,3.85,3.85,3.9,3.95,3.9,3.95,,307,319,5,316,366,388,1,386
SETH25,,Market Price,2025-03-14T15:50:00.000000000Z,-5,Intraday 1Min,3.95,3.95,3.85,3.85,9,6,3.85,3.9,3.85,3.85,3.95,3.95,3.95,3.95,,331,331,1,324,386,388,384,384
SETH25,,Market Price,2025-03-14T15:51:00.000000000Z,-5,Intraday 1Min,3.85,3.95,3.85,3.85,6,4,3.85,3.9,3.85,3.85,3.95,3.95,3.95,3.95,,323,323,1,319,384,386,382,382
SETH25,,Market Price,2025-03-14T15:52:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.85,3.85,6,3,3.85,3.9,3.85,3.85,3.9,3.95,3.9,3.95,,319,319,2,316,1,386,1,383
SETH25,,Market Price,2025-03-14T15:53:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.85,3.85,1027,17,3.85,3.9,3.85,3.85,3.95,3.95,3.9,3.9,,315,315,20,263,382,384,1,180
SETH25,,Market Price,2025-03-14T15:54:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.8,3.8,467,8,3.85,3.85,3.8,3.8,3.9,3.9,3.85,3.9,,263,521,30,519,160,370,120,142
SETH25,,Market Price,2025-03-14T15:55:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.85,3.85,5,2,3.85,3.85,3.85,3.85,3.9,3.9,3.9,3.9,,2,17,2,15,142,655,142,652
SETH25,,Market Price,2025-03-14T15:56:00.000000000Z,-5,Intraday 1Min,3.85,3.9,3.8,3.8,11,5,3.85,3.85,3.8,3.8,3.9,3.9,3.85,3.9,,14,519,2,517,652,656,5,653
SETH25,,Market Price,2025-03-14T15:57:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.8,3.8,20,11,3.8,3.85,3.8,3.8,3.9,3.9,3.85,3.9,,517,517,1,497,654,654,1,640
SETH25,,Market Price,2025-03-14T15:58:00.000000000Z,-5,Intraday 1Min,3.9,3.9,3.8,3.8,19,11,3.85,3.85,3.8,3.8,3.9,3.9,3.9,3.9,,2,503,2,498,640,737,636,733
SETH25,,Market Price,2025-03-14T15:59:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,38,9,3.85,3.85,3.8,3.8,3.9,3.9,3.9,3.9,,2,476,1,467,733,738,732,736
SETH25,,Market Price,2025-03-14T16:00:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.85,399,8,3.8,3.8,3.8,3.8,3.85,3.9,3.85,3.9,,467,590,242,262,1,737,1,732
SETH25,,Market Price,2025-03-14T16:01:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,59,3,3.85,3.85,3.8,3.8,3.9,3.9,3.85,3.85,,55,285,55,283,732,734,97,97
SETH25,,Market Price,2025-03-14T16:02:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,413,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,283,283,245,245,100,613,100,610
SETH25,,Market Price,2025-03-14T16:03:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,9,7,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,245,245,238,238,609,610,608,608
SETH25,,Market Price,2025-03-14T16:04:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,10,6,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,253,253,232,232,608,608,604,604
SETH25,,Market Price,2025-03-14T16:05:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,4,2,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,232,232,228,228,606,607,604,605
SETH25,,Market Price,2025-03-14T16:06:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,5,2,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,228,243,223,223,606,609,606,607
SETH25,,Market Price,2025-03-14T16:07:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,7,5,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,238,241,221,239,607,610,607,608
SETH25,,Market Price,2025-03-14T16:08:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,4,2,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,239,239,235,235,609,612,609,610
SETH25,,Market Price,2025-03-14T16:09:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,10,4,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,235,247,227,243,611,615,611,613
SETH25,,Market Price,2025-03-14T16:10:00.000000000Z,-5,Intraday 1Min,3.85,3.85,3.8,3.8,57,6,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,243,243,237,237,612,612,562,562
SETH25,,Market Price,2025-03-14T16:11:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,6,4,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,236,236,231,231,562,564,562,562
SETH25,,Market Price,2025-03-14T16:12:00.000000000Z,-5,Intraday 1Min,3.8,3.85,3.8,3.8,100,11,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,181,181,136,136,562,562,542,542
SETH25,,Market Price,2025-03-14T16:13:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,4,2,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,136,136,132,132,543,561,543,559
SETH25,,Market Price,2025-03-14T16:14:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,23,6,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,132,132,109,109,560,563,560,561
SETH25,,Market Price,2025-03-14T16:15:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.8,3.8,131,15,3.8,3.8,3.8,3.8,3.85,3.85,3.85,3.85,,89,89,4,7,561,801,549,799
SETH25,,Market Price,2025-03-14T16:16:00.000000000Z,-5,Intraday 1Min,3.8,3.8,3.75,3.75,87,13,3.8,3.8,3.75,3.75,3.85,3.85,3.8,3.8,,16,327,14,315,799,812,36,76
SETH25,,Market Price,2025-03-14T16:17:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,5,3,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,315,315,310,310,77,180,77,178
SETH25,,Market Price,2025-03-14T16:18:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,6,4,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,310,310,303,303,180,180,178,178
SETH25,,Market Price,2025-03-14T16:19:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,66,6,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,303,303,227,227,188,225,178,222
SETH25,,Market Price,2025-03-14T16:20:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,98,11,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,207,207,129,129,222,484,222,482
SETH25,,Market Price,2025-03-14T16:21:00.000000000Z,-5,Intraday 1Min,3.75,3.8,3.7,3.7,161,11,3.75,3.75,3.7,3.7,3.8,3.8,3.75,3.8,,109,140,10,137,482,482,15,476
SETH25,,Market Price,2025-03-14T16:22:00.000000000Z,-5,Intraday 1Min,3.7,3.7,3.7,3.7,7,4,3.7,3.7,3.7,3.7,3.8,3.8,3.8,3.8,,136,233,133,229,476,489,476,486
SETH25,,Market Price,2025-03-14T16:23:00.000000000Z,-5,Intraday 1Min,3.7,3.7,3.7,3.7,6,4,3.7,3.7,3.7,3.7,3.8,3.8,3.75,3.75,,228,228,225,226,486,488,10,25
SETH25,,Market Price,2025-03-14T16:24:00.000000000Z,-5,Intraday 1Min,3.7,3.7,3.7,3.7,6,4,3.7,3.7,3.7,3.7,3.75,3.75,3.75,3.75,,225,225,220,220,25,27,25,25
SETH25,,Market Price,2025-03-14T16:25:00.000000000Z,-5,Intraday 1Min,3.7,3.7,3.65,3.65,351,9,3.65,3.65,3.65,3.65,3.7,3.7,3.7,3.7,,182,182,67,67,1,22,1,20
SETH25,,Market Price,2025-03-14T16:26:00.000000000Z,-5,Intraday 1Min,3.65,3.65,3.65,3.65,7,4,3.65,3.65,3.65,3.65,3.7,3.7,3.7,3.7,,66,66,59,59,20,24,20,21
SETH25,,Market Price,2025-03-14T16:27:00.000000000Z,-5,Intraday 1Min,3.65,3.65,3.65,3.65,5,3,3.65,3.65,3.65,3.65,3.7,3.7,3.7,3.7,,58,306,56,304,21,23,21,21
SETH25,,Market Price,2025-03-14T16:28:00.000000000Z,-5,Intraday 1Min,3.65,3.65,3.65,3.65,5,3,3.65,3.65,3.65,3.65,3.7,3.7,3.7,3.7,,303,303,299,299,21,24,21,22
SETH25,,Market Price,2025-03-14T16:29:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.7,189,10,3.65,3.75,3.65,3.7,3.7,3.8,3.7,3.8,,299,299,21,187,1,496,1,486
SETH25,,Market Price,2025-03-14T16:30:00.000000000Z,-5,Intraday 1Min,3.7,3.7,3.7,3.7,158,7,3.7,3.7,3.7,3.7,3.8,3.8,3.75,3.75,,186,186,29,29,486,488,20,83
SETH25,,Market Price,2025-03-14T16:31:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.7,16,5,3.7,3.7,3.7,3.7,3.75,3.75,3.75,3.75,,34,61,31,58,83,83,68,68
SETH25,,Market Price,2025-03-14T16:32:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.7,15,7,3.7,3.7,3.7,3.7,3.75,3.75,3.75,3.75,,57,89,55,87,68,70,59,59
SETH25,,Market Price,2025-03-14T16:33:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.7,16,5,3.7,3.7,3.7,3.7,3.75,3.75,3.75,3.75,,87,87,80,80,39,42,30,30
SETH25,,Market Price,2025-03-14T16:34:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.7,36,8,3.7,3.7,3.7,3.7,3.75,3.8,3.75,3.8,,79,336,64,334,30,111,18,109
SETH25,,Market Price,2025-03-14T16:35:00.000000000Z,-5,Intraday 1Min,3.7,3.8,3.7,3.7,10,7,3.7,3.7,3.7,3.7,3.8,3.8,3.75,3.8,,334,335,315,315,99,99,1,97
SETH25,,Market Price,2025-03-14T16:36:00.000000000Z,-5,Intraday 1Min,3.75,3.8,3.7,3.75,9,6,3.7,3.7,3.7,3.7,3.75,3.8,3.75,3.75,,315,316,311,316,2,99,1,3
SETH25,,Market Price,2025-03-14T16:37:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.75,6,3,3.7,3.7,3.7,3.7,3.75,3.8,3.75,3.75,,314,314,314,314,1,110,1,3
SETH25,,Market Price,2025-03-14T16:38:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.75,7,3,3.7,3.75,3.7,3.75,3.75,3.8,3.75,3.8,,312,312,47,47,1,110,1,69
SETH25,,Market Price,2025-03-14T16:39:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,5,3,3.75,3.75,3.7,3.75,3.8,3.8,3.75,3.8,,45,310,45,97,67,71,1,56
SETH25,,Market Price,2025-03-14T16:40:00.000000000Z,-5,Intraday 1Min,3.75,3.75,3.75,3.75,52,7,3.75,3.75,3.75,3.75,3.8,3.8,3.8,3.8,,94,104,45,45,53,554,42,554
SETH25,,Market Price,2025-03-14T16:41:00.000000000Z,-5,Intraday 1Min,3.75,3.8,3.75,3.75,62,8,3.75,3.75,3.7,3.7,3.8,3.8,3.75,3.75,,43,325,41,325,552,552,18,20
SETH25,,Market Price,2025-03-14T16:42:00.000000000Z,-5,Intraday 1Min,3.7,3.75,3.7,3.7,146,7,3.7,3.7,3.7,3.7,3.75,3.8,3.75,3.8,,323,323,304,304,18,550,18,550
SETH25,,Market Price,2025-03-14T16:43:00.000000000Z,-5,Intraday 1Min,3.7,3.7,3.7,3.7,404,7,3.7,3.7,3.65,3.65,3.8,3.8,3.7,3.75,,302,484,23,484,548,761,20,47
